,Application Year,Lens ID,Inventor
6643,2020,096-273-926-891-588,Liu Bin
6644,2020,096-273-926-891-588,Rong Yiping
6645,2020,096-273-926-891-588,Li Jin
6646,2020,096-273-926-891-588,He Yun
6647,2020,096-273-926-891-588,Chen Fei
6648,2020,096-273-926-891-588,Ren Shuwen
6649,2020,093-944-044-854-406,Kanako Tatsumi
6650,2020,093-944-044-854-406,Hori Yuji
6651,2020,093-944-044-854-406,Matsuda Yutaka
6652,2020,093-944-044-854-406,Hitoshi Katada
6653,2020,093-944-044-854-406,Igawa Tomoyuki
6654,2020,093-944-044-854-406,Hiroaki Susumu
6655,2020,093-944-044-854-406,Shimizu Shun
6656,2020,093-944-044-854-406,Kamimura Masaki
6657,2020,093-944-044-854-406,Hiroki Kawauchi
6658,2020,093-944-044-854-406,Komori Yasunori
6659,2020,016-505-498-471-71X,Hu Min
6660,2020,016-505-498-471-71X,Li Mingzhen
6661,2020,016-505-498-471-71X,Cai Ning
6662,2020,137-366-988-085-969,Xie Yuqing
6663,2020,137-366-988-085-969,Guo Yugang
6664,2020,137-366-988-085-969,Tang Li
6665,2023,131-096-382-710-074,Park Kyong Hwa
6666,2023,003-986-364-482-016,Tillett Daniel
6667,2021,083-183-673-145-593,Xie Fan
6668,2022,055-103-489-092-243,Gajewski Thomas
6669,2022,055-103-489-092-243,Cron Kyle
6670,2020,085-320-405-811-765,Lim Kue Peng
6671,2020,085-320-405-811-765,Thomas Gareth
6672,2020,085-320-405-811-765,Wang Chuan
6673,2020,085-320-405-811-765,Cheong Sok Ching
6674,2020,085-320-405-811-765,Ottensmeier Christian
6675,2020,085-320-405-811-765,Savelyeva Natalia
6676,2017,137-036-962-357-813,Fred Vargas
6677,2017,137-036-962-357-813,Karl Peggs
6678,2017,137-036-962-357-813,Sergio Quezada
6679,2017,146-361-387-223-733,Kaplan David R
6680,2021,070-607-426-475-303,Zhang Hongyan
6681,2021,070-607-426-475-303,Zhao Yue
6682,2021,070-607-426-475-303,Xu Shujun
6683,2021,070-607-426-475-303,Qian Ke
6684,2021,070-607-426-475-303,Xiong Yang
6685,2021,070-607-426-475-303,Shi Jingbin
6686,2021,070-607-426-475-303,Ma Lisha
6687,2021,160-831-980-589-809,Alizadeh Arash Ash
6688,2021,160-831-980-589-809,Diehn Maximilian
6689,2021,160-831-980-589-809,Mehrmohamadi Mahya
6690,2021,160-831-980-589-809,Shahrokh Esfahani Mohammad
6691,2016,011-382-983-119-091,Fang Yan
6692,2016,011-382-983-119-091,Yan Zhen
6693,2016,011-382-983-119-091,Tao Wei-Kang
6694,2016,011-382-983-119-091,Lianshan Zhang
6695,2016,011-382-983-119-091,Sun Piao-Yang
6696,2016,011-382-983-119-091,Li Jie
6697,2016,011-382-983-119-091,Wang Pin
6698,2014,046-914-982-917-512,Thurston Gavin
6699,2014,046-914-982-917-512,Ioffe Ella
6700,2014,046-914-982-917-512,Burova Elena
6701,2014,046-914-982-917-512,Israel Lowy
6702,2019,073-792-563-268-745,Shen Lin
6703,2019,073-792-563-268-745,Zhang Henghui
6704,2019,073-792-563-268-745,Wu Lihong
6705,2019,073-792-563-268-745,Chen Huan
6706,2019,073-792-563-268-745,Lu Zhihao
6707,2019,073-792-563-268-745,Yang Xiaoning
6708,2022,089-564-708-166-237,Yum Jung Sun
6709,2022,089-564-708-166-237,Cho Jungki
6710,2022,089-564-708-166-237,Hong Jae Jeon
6711,2022,089-564-708-166-237,Chan Kim
6712,2022,089-564-708-166-237,Heo Yoonki
6713,2022,089-564-708-166-237,Ahn Byung Cheol
6714,2022,089-564-708-166-237,Jeong Sookyung
6715,2020,140-862-489-037-250,Levi Moshe
6716,2020,140-862-489-037-250,Glazer Robert I
6717,2020,140-862-489-037-250,Ranjit Suman
6718,2020,140-862-489-037-250,Yuan Hongyan
6719,2019,006-163-075-352-284,Han Xiaohong
6720,2019,006-163-075-352-284,Wang Dan
6721,2019,006-163-075-352-284,Tan Qiaoyun
6722,2019,006-163-075-352-284,Shi Yuankai
6723,2019,006-163-075-352-284,Yu Xiaobo
6724,2020,114-160-061-253-025,La Thangue Nicholas
6725,2022,050-264-529-442-814,Hashemi Sadraei Nooshin
6726,2022,050-264-529-442-814,Wong Hansen
6727,2022,050-264-529-442-814,Dutta Sandeep
6728,2022,050-264-529-442-814,Mehta Khamir
6729,2022,050-264-529-442-814,Upreti Vijay
6730,2020,013-135-348-722-582,Joo Kyung Hee
6731,2020,013-135-348-722-582,Oh In Young
6732,2020,013-135-348-722-582,Ha Young Wook
6733,2020,013-135-348-722-582,Jung Young Seok
6734,2020,013-135-348-722-582,Kim In Ae
6735,2020,013-135-348-722-582,Hong Ja Hye
6736,2019,003-407-593-451-847,Sobol Robert
6737,2019,003-407-593-451-847,Chada Sunil
6738,2019,003-407-593-451-847,Menander Kerstin
6739,2019,003-407-593-451-847,Wiederhold Dora
6740,2016,022-768-473-888-596,Horak Ivan D
6741,2016,022-768-473-888-596,Koefoed Klaus
6742,2016,022-768-473-888-596,Gad Monika
6743,2016,022-768-473-888-596,Galler Gunther
6744,2016,022-768-473-888-596,Pedersen Mikkel
6745,2016,022-768-473-888-596,Kragh Michael
6746,2016,022-768-473-888-596,Bouquin Thomas
6747,2017,141-580-810-101-126,Lantto Johan
6748,2017,141-580-810-101-126,Koefoed Klaus
6749,2017,141-580-810-101-126,Gad Monika
6750,2017,141-580-810-101-126,Frohlich Camilla
6751,2017,141-580-810-101-126,Galler Gunther Roland
6752,2017,141-580-810-101-126,Bhatia Vikram Kjoller
6753,2017,141-580-810-101-126,Gjetting Torben
6754,2017,141-580-810-101-126,Bouquin Thomas
6755,2022,088-773-554-642-222,Quintas-Cardama Alfonso
6756,2011,180-099-033-278-480,Hanson Douglas
6757,2011,180-099-033-278-480,Krieg Arthur M
6758,2011,180-099-033-278-480,Readett David Robert John
6759,2011,180-099-033-278-480,Gomez-Navarro Jesus
6760,2011,180-099-033-278-480,Jungnelius Jarl Ulf Birger
6761,2021,031-636-874-365-544,Horak Ivan D
6762,2021,031-636-874-365-544,Koefoed Klaus
6763,2021,031-636-874-365-544,Gad Monika
6764,2021,031-636-874-365-544,Galler Gunther
6765,2021,031-636-874-365-544,Pedersen Mikkel
6766,2021,031-636-874-365-544,Kragh Michael
6767,2021,031-636-874-365-544,Bouquin Thomas
6768,2018,027-048-332-153-98X,Lin Jianbin
6769,2018,157-371-144-650-093,Wei Xiaoli
6770,2018,157-371-144-650-093,Han Huamin
6771,2018,157-371-144-650-093,Jin Jin
6772,2018,157-371-144-650-093,Gao Rongkai
6773,2018,157-371-144-650-093,Xu Yi
6774,2019,138-990-871-708-451,Zhang Yan
6775,2019,138-990-871-708-451,Devenport Martin
6776,2019,138-990-871-708-451,Liu Ming-Yue
6777,2019,138-990-871-708-451,Du Xue-Xiang
6778,2019,138-990-871-708-451,Liu Yang
6779,2019,138-990-871-708-451,Zheng Pan
6780,2019,138-990-871-708-451,Tang Fei
6781,2021,088-891-584-421-671,Joo Kyung Hee
6782,2021,088-891-584-421-671,Oh In Young
6783,2021,088-891-584-421-671,Ha Young Wook
6784,2021,088-891-584-421-671,Jung Young Seok
6785,2021,088-891-584-421-671,Kim In Ae
6786,2021,088-891-584-421-671,Hong Ja Hye
6787,2021,092-534-393-666-464,Baxi Vipul A
6788,2021,092-534-393-666-464,Edwards Robin
6789,2021,092-534-393-666-464,Wojcik John B
6790,2021,092-534-393-666-464,Lee George C
6791,2021,092-534-393-666-464,Fisher Andrew
6792,2021,092-534-393-666-464,Ely Scott
6793,2021,092-534-393-666-464,Trillo-Tinoco Jimena
6794,2021,092-534-393-666-464,Gray Falon
6795,2021,092-534-393-666-464,Chen Benjamin J
6796,2021,092-534-393-666-464,Cohen Daniel N
6797,2021,092-534-393-666-464,Dimple Pandya
6798,2021,100-846-947-903-988,Oliveira Ana
6799,2021,100-846-947-903-988,Mazzone Massimiliano
6800,2021,100-846-947-903-988,Celus Ward
6801,2018,180-065-798-473-522,Wang Min
6802,2018,180-065-798-473-522,Xing Lijun
6803,2018,180-065-798-473-522,Xu Yifeng
6804,2018,180-065-798-473-522,Wang Hong
6805,2018,180-065-798-473-522,Qiu Zheng
6806,2022,065-339-972-997-986,Houk Brett E
6807,2022,065-339-972-997-986,Dutta Sandeep
6808,2022,065-339-972-997-986,Ngarmchamnanrith Gataree
6809,2022,065-339-972-997-986,Mather Omar
6810,2022,065-339-972-997-986,Friberg Gregory
6811,2022,065-339-972-997-986,Soman Neelesh
6812,2022,065-339-972-997-986,Henary Haby
6813,2022,102-380-501-626-067,Jung Byung Hun
6814,2022,102-380-501-626-067,Lee Jung Wook
6815,2022,102-380-501-626-067,Kang Jung Hee
6816,2022,102-380-501-626-067,Park Dong Woon
6817,2022,102-380-501-626-067,Lee Jung Eun
6818,2023,024-100-030-751-091,Hout David
6819,2023,024-100-030-751-091,Cronister Catherine
6820,2023,024-100-030-751-091,Nielsen Tyler Jon
6821,2023,024-100-030-751-091,Ross Douglas T
6822,2023,024-100-030-751-091,Ring Brian Z
6823,2023,024-100-030-751-091,Seitz Robert Scott
6824,2023,024-100-030-751-091,Schweitzer Brock Lloyd
6825,2018,150-361-199-667-243,Ryuji Suzuki
6826,2018,150-361-199-667-243,Matsumoto Seiji
6827,2020,181-052-396-309-088,Welsh James W
6828,2020,181-052-396-309-088,Cortez Maria Angelica
6829,2020,181-052-396-309-088,Barsonumian Hampartsoum B
6830,2020,149-106-859-576-555,Feng Hui
6831,2020,149-106-859-576-555,Yao Sheng
6832,2022,176-260-356-507-085,Huang Yue
6833,2022,176-260-356-507-085,Yang Caiguang
6834,2022,176-260-356-507-085,Xu Hongjiao
6835,2022,176-260-356-507-085,Wang Chuanhui
6836,2022,176-260-356-507-085,Dong Ze
6837,2016,130-080-556-882-819,Camacho Gomez Juan Alberto
6838,2016,130-080-556-882-819,Castro-Palomino Laria Julio Cesar
6839,2016,130-080-556-882-819,Howard Danny Roland
6840,2016,130-080-556-882-819,Bilic Sanela
6841,2016,130-080-556-882-819,Cameron John Scott
6842,2021,032-107-936-120-220,May Rena
6843,2021,032-107-936-120-220,Dennis Phillip
6844,2021,032-107-936-120-220,Poole Lynne
6845,2020,179-739-734-134-014,Shu Yongqian
6846,2020,179-739-734-134-014,Liu Mulong
6847,2019,011-206-737-010-987,Wan Yakun
6848,2019,011-206-737-010-987,Ge Junwei
6849,2019,011-206-737-010-987,Li Guanghui
6850,2019,011-206-737-010-987,Zhu Min
6851,2019,011-206-737-010-987,Shen Xiaoning
6852,2022,140-180-390-965-446,Katz Steven
6853,2022,140-180-390-965-446,Cox Bryan
6854,2023,197-158-731-194-860,Kim Jiwon
6855,2023,197-158-731-194-860,Kim Ji Yong
6856,2023,197-158-731-194-860,Kim Dongkyu
6857,2023,197-158-731-194-860,Son Seo Hyun
6858,2023,197-158-731-194-860,Ji Seunghee
6859,2023,197-158-731-194-860,Jang Hyu Jeong
6860,2023,197-158-731-194-860,Byun Joonseok
6861,2023,197-158-731-194-860,Kim Doyoung
6862,2023,197-158-731-194-860,Kim Seohyun
6863,2023,197-158-731-194-860,Ko Dong-Hyun
6864,2023,197-158-731-194-860,Kang Ji Yoon
6865,2023,197-158-731-194-860,Choi Jongryoul
6866,2023,197-158-731-194-860,Ahn Sang Yeop
6867,2023,197-158-731-194-860,Lee Seo Jin
6868,2023,197-158-731-194-860,Lee Jonghyun
6869,2023,197-158-731-194-860,Jung Seunghee
6870,2023,126-961-823-895-370,Burton Lori S
6871,2023,126-961-823-895-370,Zheng Songyan
6872,2019,022-189-431-251-742,Im Eun Ju
6873,2019,022-189-431-251-742,Lee Chan Hyeong
6874,2019,022-189-431-251-742,Baek Moon Chang
6875,2019,199-298-743-227-145,Ha Ji Yeon
6876,2019,199-298-743-227-145,Jung Sang Taek
6877,2019,199-298-743-227-145,Chun Kwang-Jin
6878,2023,008-291-169-584-608,Harrison David James
6879,2023,008-291-169-584-608,Elshani Mustafa
6880,2018,148-823-655-698-572,Yang Qing
6881,2018,148-823-655-698-572,Fang Wenfeng
6882,2018,148-823-655-698-572,Zhang Li
6883,2018,148-823-655-698-572,Zou Jian-Jun
6884,2018,148-689-953-783-48X,Gu Yanhong
6885,2018,148-689-953-783-48X,Wu Xingxin
6886,2018,148-689-953-783-48X,Wang Yin
6887,2018,148-689-953-783-48X,Han Xiao
6888,2021,188-679-221-681-092,Yan Changren
6889,2021,188-679-221-681-092,Chen Guoqing Paul
6890,2019,046-347-494-927-852,Ha Ji Yeon
6891,2019,046-347-494-927-852,Jung Sang Taek
6892,2019,046-347-494-927-852,Chun Kwang-Jin
6893,2020,092-888-921-776-383,Im Eun Ju
6894,2020,092-888-921-776-383,Lee Chan Hyeong
6895,2020,092-888-921-776-383,Alam Rakibul
6896,2020,092-888-921-776-383,Baek Moon Chang
6897,2022,118-404-328-369-558,Jiang Diandong
6898,2022,118-404-328-369-558,Xi Yue
6899,2022,118-404-328-369-558,Song Fei
6900,2022,118-404-328-369-558,Su Yunpeng
6901,2022,118-404-328-369-558,Leung Stewart
6902,2022,118-404-328-369-558,Li Yong
6903,2022,118-404-328-369-558,Sui Ruirui
6904,2019,141-123-351-876-868,Soong John
6905,2021,152-536-326-995-00X,Andersen Mads Hald
6906,2019,064-364-075-874-044,Harford Joe B
6907,2019,064-364-075-874-044,Chang Esther H
6908,2019,064-364-075-874-044,Kim Sang Soo
6909,2018,022-846-349-563-840,Tan Ying
6910,2018,022-846-349-563-840,Jin Zhigang
6911,2020,127-100-179-224-198,Giorgetti Paolo Luca Maria
6912,2019,134-240-898-893-441,Meehan Robert
6913,2019,134-240-898-893-441,Hopson Kristen
6914,2019,134-240-898-893-441,Zacharek Sima
6915,2019,134-240-898-893-441,Frederick Joshua P
6916,2020,171-237-883-743-496,Will Matthias
6917,2020,171-237-883-743-496,Yaron Yifah
6918,2020,171-237-883-743-496,Humphrey Rachel
6919,2020,181-748-942-330-980,Barbi Joseph
6920,2020,181-748-942-330-980,Drew M Pardoll
6921,2020,181-748-942-330-980,Pan Fan
6922,2020,181-748-942-330-980,Pan Duojia
6923,2020,181-748-942-330-980,Benjamin Park
6924,2022,135-302-287-130-442,Qi Xiaoxu
6925,2022,135-302-287-130-442,Dong Chen
6926,2022,135-302-287-130-442,Li Jiaming
6927,2022,135-302-287-130-442,Guo Li
6928,2017,141-871-780-982-021,Van Elsas Andrea
6929,2017,141-871-780-982-021,Kreijtz Joost
6930,2017,141-871-780-982-021,Van Eenennaam Hans
6931,2017,141-871-780-982-021,Hulsik David Lutje
6932,2017,141-871-780-982-021,Rodrigues Dos Reis Carlos Ricardo
6933,2021,058-179-306-900-448,Yan Zhen
6934,2021,058-179-306-900-448,Liu Xun
6935,2021,058-179-306-900-448,Mo Xiyele
6936,2017,134-053-720-581-789,Xia Yu
6937,2017,134-053-720-581-789,Huang Ying
6938,2017,134-053-720-581-789,Wang Zhongmin
6939,2017,134-053-720-581-789,Zhang Faming
6940,2017,134-053-720-581-789,Xi Gan
6941,2017,134-053-720-581-789,Baiyong Li
6942,2020,102-079-123-621-572,Lynn David
6943,2020,102-079-123-621-572,Blake Stephen
6944,2018,053-291-004-733-566,Hazel Hunt
6945,2019,086-032-903-081-750,Cheong Yi-Jung
6946,2019,086-032-903-081-750,Fang Lei
6947,2019,086-032-903-081-750,Park Yung-Don
6948,2019,086-032-903-081-750,Lee Yang-Seung
6949,2019,086-032-903-081-750,Yu Won-Wook
6950,2019,086-032-903-081-750,Cheong Zae-Kwang
6951,2019,086-032-903-081-750,Park Eun-In
6952,2019,086-032-903-081-750,Jiang Wenqing
6953,2019,086-032-903-081-750,Lee Sang-Heun
6954,2019,086-032-903-081-750,Kim Cho-Sik
6955,2019,086-032-903-081-750,Kim Yang-Choo
6956,2022,011-656-452-706-612,Wang Xiaonan
6957,2022,011-656-452-706-612,Deng Wuguo
6958,2022,011-656-452-706-612,Jia Ke
6959,2019,034-677-002-505-474,Wan Yakun
6960,2019,034-677-002-505-474,Zhu Min
6961,2019,034-677-002-505-474,Shen Xiaoning
6962,2019,034-677-002-505-474,Ge Junwei
6963,2018,062-187-866-606-612,Ryuji Suzuki
6964,2018,062-187-866-606-612,Matsumoto Seiji
6965,2011,050-382-092-026-785,Park Eun Mi
6966,2011,050-382-092-026-785,Park Mi Kyung
6967,2011,050-382-092-026-785,Park Sung Hwan
6968,2011,050-382-092-026-785,Kwok Seung Ki
6969,2011,050-382-092-026-785,Lee Dong Gun
6970,2011,050-382-092-026-785,Cho Mi La
6971,2011,050-382-092-026-785,Kim Yoon Keun
6972,2011,050-382-092-026-785,Gho Yong Song
6973,2011,050-382-092-026-785,Jang Su Chul
6974,2021,105-103-841-355-850,Wu Hai
6975,2021,105-103-841-355-850,Feng Hui
6976,2021,105-103-841-355-850,Yao Sheng
6977,2022,013-809-716-126-45X,Lee Jee Won
6978,2022,013-809-716-126-45X,Lee Bo Ram
6979,2016,080-165-482-359-11X,Kraus Manfred
6980,2016,080-165-482-359-11X,Crosignani Stefano
6981,2016,080-165-482-359-11X,Cauwenberghs Sandra
6982,2016,080-165-482-359-11X,Driessens Gregory
6983,2019,012-420-476-356-878,Youssef Sawsan
6984,2019,012-420-476-356-878,Cho Helen Kim
6985,2019,012-420-476-356-878,Ho Weihsien
6986,2019,012-420-476-356-878,Abdiche Yasmina Noubia
6987,2019,012-420-476-356-878,Rajpal Arvind
6988,2019,012-420-476-356-878,Jooss Karin Ute
6989,2022,194-106-124-081-043,Sun Handong
6990,2022,194-106-124-081-043,He Lizhen
6991,2022,194-106-124-081-043,Yu Pin
6992,2022,194-106-124-081-043,Xu Feihu
6993,2022,194-106-124-081-043,Peng Yongbo
6994,2022,194-106-124-081-043,Chen Hong
6995,2022,194-106-124-081-043,Zhou Liang
6996,2022,194-106-124-081-043,Wang Tongying
6997,2022,194-106-124-081-043,Guo Xuancheng
6998,2019,036-073-702-568-922,Mary Caroline
6999,2019,036-073-702-568-922,Biteau Kevin
7000,2019,036-073-702-568-922,Poirier Nicolas
7001,2019,036-073-702-568-922,Morello Aurore
7002,2017,081-379-104-817-304,Renner Christoph
7003,2017,081-379-104-817-304,Petrausch Ulf
7004,2017,081-379-104-817-304,Marroquin Belaunzaran Osiris
7005,2021,078-778-988-449-278,Italiano Antoine
7006,2021,078-778-988-449-278,Cousin Sophie
7007,2023,003-353-663-034-205,Gu Li
7008,2023,003-353-663-034-205,Goss Monica M
7009,2023,003-353-663-034-205,Sule Shantanu
7010,2023,003-353-663-034-205,Mckenna Kelsey
7011,2021,012-228-399-625-316,Zeng Wenfeng
7012,2021,012-228-399-625-316,Zhang Fuyao
7013,2022,104-954-010-261-641,Ludwig Dale
7014,2022,104-954-010-261-641,Berger Mark
7015,2022,104-954-010-261-641,Chen Mary
7016,2022,104-954-010-261-641,Seth Sandesh
7017,2022,104-954-010-261-641,Desai Avinash
7018,2016,170-503-933-478-313,Schmidt Sarah
7019,2016,170-503-933-478-313,Orlinger Klaus
7020,2016,170-503-933-478-313,Cohen Katherine
7021,2018,177-306-580-305-303,Zhang Lulu
7022,2018,177-306-580-305-303,Wang Yonghua
7023,2018,177-306-580-305-303,Zheng Chunli
7024,2018,177-306-580-305-303,Wang Qian
7025,2018,177-306-580-305-303,Xiao Wei
7026,2018,177-306-580-305-303,Wang Zhenzhong
7027,2018,122-298-368-817-261,Oliveira Carlos
7028,2018,122-298-368-817-261,Roder Heinrich
7029,2018,122-298-368-817-261,Roder Joanna
7030,2018,122-298-368-817-261,Grigorieva Julia
7031,2022,064-643-301-967-68X,Long Jie
7032,2022,064-643-301-967-68X,Lu Weiqiang
7033,2022,064-643-301-967-68X,Xu Chuanxue
7034,2022,064-643-301-967-68X,Sui Donghu
7035,2022,064-643-301-967-68X,Zhu Jiman
7036,2022,064-643-301-967-68X,Wang Yuqian
7037,2022,064-643-301-967-68X,Li Wen
7038,2022,064-643-301-967-68X,Yan Shaoyu
7039,2022,064-643-301-967-68X,Bai Lihui
7040,2022,064-643-301-967-68X,Wang Jiajun
7041,2022,001-230-084-450-703,Tannenbaum-Devil Sandra
7042,2022,001-230-084-450-703,Liu Yu
7043,2019,119-695-594-928-032,Ahmed Syed Saleem
7044,2019,119-695-594-928-032,Balthazor Bryan Mark
7045,2019,119-695-594-928-032,Qureshi Tihami
7046,2019,119-695-594-928-032,Mehta Anjali Pramod
7047,2014,194-590-716-394-50X,Binder David Charles
7048,2014,194-590-716-394-50X,Schreiber Hans
7049,2020,121-664-893-170-938,Pack Christopher
7050,2020,121-664-893-170-938,Bommireddy Ramireddy
7051,2020,121-664-893-170-938,Munoz Luis Enrique
7052,2020,121-664-893-170-938,Selvaraj Periasamy
7053,2020,121-664-893-170-938,Ramachandiran Sampath
7054,2020,025-077-458-020-787,Zhang Lin
7055,2020,025-077-458-020-787,Zhang Shiyue
7056,2020,025-077-458-020-787,Yuan Shaohua
7057,2017,187-072-799-174-92X,Yanamandra Niranjan
7058,2017,187-072-799-174-92X,Jackson Heather L
7059,2017,187-072-799-174-92X,Yada Villi Sapna
7060,2017,187-072-799-174-92X,Bhattacharya Sabyasachi
7061,2017,187-072-799-174-92X,Mandal Mili
7062,2017,187-072-799-174-92X,Shi Hong
7063,2017,187-072-799-174-92X,Bojczuk Paul M
7064,2015,193-159-113-690-583,Zhou Junjie
7065,2015,193-159-113-690-583,Bai Xianhong
7066,2015,193-159-113-690-583,Zan Yanlu
7067,2015,193-159-113-690-583,Zhou Haiping
7068,2015,193-159-113-690-583,Bai Yi
7069,2015,193-159-113-690-583,Pei Shuang
7070,2015,193-159-113-690-583,Li Xiaomin
7071,2022,151-010-404-865-081,Ludwig Dale L
7072,2022,151-010-404-865-081,Berger Mark
7073,2022,151-010-404-865-081,Chen Mary M
7074,2022,151-010-404-865-081,Desai Avinash
7075,2022,164-021-083-982-257,Mattsson Andreas Holm
7076,2022,164-021-083-982-257,Garde Christian
7077,2020,151-809-516-585-540,Guo Kangping
7078,2020,151-809-516-585-540,Jin Yuhao
7079,2020,151-809-516-585-540,Wang Pilin
7080,2020,151-809-516-585-540,Xu Junfang
7081,2020,151-809-516-585-540,Xu Ting
7082,2022,083-743-865-315-916,Lumpkin Richard
7083,2018,015-706-858-421-551,Wu Hai
7084,2018,015-706-858-421-551,Feng Hui
7085,2018,015-706-858-421-551,Yao Sheng
7086,2019,198-943-276-395-432,Zhou Junjie
7087,2019,198-943-276-395-432,Bai Xianhong
7088,2019,198-943-276-395-432,Zan Yanlu
7089,2019,198-943-276-395-432,Zhou Haiping
7090,2019,198-943-276-395-432,Bai Yi
7091,2019,198-943-276-395-432,Pei Shuang
7092,2019,198-943-276-395-432,Li Xiaomin
7093,2017,137-263-628-073-372,Horwitz Nathaniel
7094,2017,137-263-628-073-372,Shah Nikita
7095,2021,149-909-005-446-705,Feng Hui
7096,2021,149-909-005-446-705,Yao Sheng
7097,2019,080-895-580-739-399,Zheng Yijing
7098,2019,080-895-580-739-399,Zheng Zaihao
7099,2019,080-895-580-739-399,Fang Lei
7100,2019,080-895-580-739-399,Jin Yanzhou
7101,2019,080-895-580-739-399,Li Shangxun
7102,2019,080-895-580-739-399,Jiang Wenqing
7103,2019,080-895-580-739-399,Li Liangshun
7104,2019,080-895-580-739-399,Liu Yuangui
7105,2019,080-895-580-739-399,Piao Yinying
7106,2019,080-895-580-739-399,Jin Rongguang
7107,2019,080-895-580-739-399,Piao Yongdun
7108,2018,012-928-387-464-874,Cavaliere Francesca
7109,2018,012-928-387-464-874,Terlizzese Maria Grazia
7110,2018,012-928-387-464-874,De Rossi Elio
7111,2018,012-928-387-464-874,Pezzotti Anna R
7112,2018,165-362-574-525-140,Hernandez Reinier
